id,snapshot_id,sheet_name,row_index,payload_json
wr_masterfile_coa_pl_471,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,471,"[""737000"", ""BIAYA KEBERSIHAN"", ""Biaya Kebersihan"", ""-57,870,600 "", ""-58,219,980.00 "", ""-59,477,678.00 "", ""-5,530,600 "", ""-7,539,115 "", ""-7,216,201 "", ""-6,389,370 "", ""-6,879,314 "", ""-6,948,913 "", ""-8,343,700 "", ""-8,613,195 "", ""-6,495,140 "", "" (8,946,060)"", "" (7,403,040)"", "" (7,419,860)"", ""-87,724,508.00 "", ""-6,669,420 "", ""-7,970,100 "", ""-10,405,320 "", null, null, null, null, null, null, null, null, null, ""-25,044,840 "", null]"
wr_masterfile_coa_pl_472,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,472,"[""723000"", ""BIAYA PENDIRIAN"", ""Biaya Pendirian"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_473,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,473,"[""741000"", ""BIAYA SERAGAM DINAS"", ""Biaya Pendirian"", ""-435,767,500 "", ""-229,273,000.00 "", ""-9,981,120.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" (500,000,000)"", "" - "", ""-500,000,000.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_474,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,474,"[""742000"", ""BIAYA PREMI ASURANSI BARANG"", ""Biaya Premi Asuransi Barang"", ""-93,367,857 "", ""-302,496,778.00 "", ""-1,937,117,021.29 "", ""-33,595,744 "", ""-33,595,744 "", ""-35,327,780 "", ""-34,395,748 "", ""-39,615,054 "", ""-29,412,384 "", ""-37,886,382 "", ""-32,156,413 "", ""-31,556,413 "", "" (52,314,258)"", "" (37,725,061)"", "" (33,984,852)"", ""-431,565,831.74 "", ""-35,407,507 "", ""-38,213,011 "", ""-38,100,184 "", null, null, null, null, null, null, null, null, null, ""-111,720,701 "", null]"
wr_masterfile_coa_pl_475,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,475,"[""743000"", ""BIAYA PERIJINAN"", ""Biaya Perijinan"", ""-474,394,500 "", ""-286,137,823.97 "", ""-552,001,775.00 "", ""-31,002,775 "", ""-90,040,000 "", ""-7,200,000 "", ""-23,700,000 "", ""-21,000,000 "", ""-47,766,500 "", ""-41,250,000 "", ""-43,796,500 "", ""-44,770,000 "", "" (36,930,000)"", "" (11,674,098)"", "" (58,184,514)"", ""-457,314,387.00 "", ""-27,782,413 "", ""-18,042,045 "", ""-11,720,873 "", null, null, null, null, null, null, null, null, null, ""-57,545,331 "", null]"
wr_masterfile_coa_pl_476,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,476,"[""745000"", ""BIAYA JASMANI DAN ROHANI"", ""Biaya Jasmani dan Rohani"", ""-157,663,188 "", ""-219,685,203.00 "", ""-440,983,478.00 "", ""-30,956,500 "", ""-29,457,001 "", ""-173,288,008 "", ""-31,916,380 "", ""-29,523,500 "", "" 89,935,922 "", ""-31,439,950 "", ""-31,633,557 "", ""-23,817,779 "", "" (29,649,000)"", "" (16,229,700)"", "" (64,464,576)"", ""-402,440,029.00 "", ""-28,202,750 "", ""-9,896,320 "", ""-119,921,260 "", null, null, null, null, null, null, null, null, null, ""-158,020,330 "", null]"
wr_masterfile_coa_pl_477,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,477,"[""760000"", ""BIAYA PAJAK"", ""Biaya Pajak"", ""-9,550,696,697 "", ""-9,185,964,027.68 "", ""-17,442,824,264.00 "", ""-962,539 "", ""-1,660,073 "", ""-115,179,137 "", ""-53,188,801 "", ""-127,554,044 "", ""-607,422,650 "", ""-1,069,695,041 "", ""-715,994,795 "", ""-5,542,813,140 "", "" (4,727,936,003)"", "" (12,209,969,573)"", "" (2,799,781,709)"", ""-27,972,157,504.71 "", ""-859,685,834 "", ""-1,174,368,196 "", ""-828,732,755 "", null, null, null, null, null, null, null, null, null, ""-2,862,786,785 "", null]"
wr_masterfile_coa_pl_478,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,478,"[""513410"", ""BEBAN KEGIATAN SOSIAL"", ""Beban Kegiatan Sosial"", ""-47,321,000 "", ""-537,755,000.00 "", ""-23,000,000.00 "", "" -   "", ""-4,000,000 "", ""-10,039,999 "", "" -   "", ""-4,000,000 "", ""-4,000,000 "", "" -   "", "" -   "", ""-7,000,000 "", "" - "", "" - "", "" - "", ""-29,039,999.00 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_479,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,479,"[""762000"", ""BIAYA PENGHAPUSAN PIUTANG"", ""Biaya Penghapusan Piutang"", ""-6,644,871,875 "", ""-11,262,055,290.00 "", ""-20,686,949,258.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", ""-533,052,320 "", ""-6,249,447,570 "", ""-440,000,000 "", "" (300,000,000)"", "" (2,000,000,000)"", "" - "", ""-9,522,499,890.33 "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_480,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,480,"[""760090"", ""BIAYA OS KANTOR"", ""Biaya OS Kantor"", "" -   "", ""-4,602,119,717.00 "", ""-15,344,406,237.03 "", ""-1,178,155,858 "", ""-1,236,585,072 "", ""-1,473,098,825 "", ""-1,234,466,254 "", ""-1,252,806,276 "", ""-1,276,595,810 "", ""-1,254,266,020 "", ""-1,222,013,973 "", ""-1,361,228,093 "", "" (1,315,078,434)"", "" (1,489,237,492)"", "" (1,694,187,582)"", ""-15,987,719,689.00 "", ""-1,291,626,647 "", ""-430,281,131 "", ""-3,812,598,643 "", null, null, null, null, null, null, null, null, null, ""-5,534,506,421 "", null]"
wr_masterfile_coa_pl_481,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,481,"[""761000"", ""BIAYA OPERASIONAL LAINNYA"", ""Biaya Operasional Lainnya"", ""-45,709,100 "", ""-60,762,774.00 "", ""-166,164,992.90 "", ""-133,000 "", ""-1,453,000 "", ""-795,000 "", ""-50,000 "", ""-1,970,000 "", ""-650,000 "", ""-1,177,200 "", ""-7,078,970 "", ""-525,000 "", "" (1,135,000)"", "" (1,236,820)"", "" (65,500,000)"", ""-81,703,990.00 "", ""-371,319 "", ""-780,267 "", ""-44,250 "", null, null, null, null, null, null, null, null, null, ""-1,195,836 "", null]"
wr_masterfile_coa_pl_482,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,482,"[""763000"", ""BIAYA KERUGIAN FRAUD"", ""Biaya Penghapusan Piutang"", ""-18,451,375 "", ""-98,185,895.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_483,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,483,"[""764000"", ""BIAYA KEGIATAN SOSIAL"", ""Beban Kegiatan Sosial"", "" -   "", ""-121,555,000.00 "", ""-650,580,163.00 "", ""-8,701,000 "", ""-9,000,000 "", ""-4,875,000 "", ""-45,605,000 "", ""-77,000,000 "", ""-1,000,000 "", ""-4,700,000 "", ""-5,000,000 "", ""-61,000,000 "", "" (2,500,000)"", "" (7,500,000)"", "" (288,710,000)"", ""-515,591,000.00 "", ""-20,630,000 "", ""-2,000,000 "", ""-14,537,049 "", null, null, null, null, null, null, null, null, null, ""-37,167,049 "", null]"
wr_masterfile_coa_pl_484,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,484,"[""765000"", ""BIAYA PULSA"", ""Biaya Pulsa"", "" -   "", ""-572,703,000.00 "", ""-574,828,990.00 "", ""-48,600,300 "", ""-47,696,437 "", ""-49,300,400 "", ""-48,992,300 "", ""-48,791,800 "", ""-48,350,000 "", ""-48,450,400 "", ""-50,370,000 "", ""-50,670,400 "", "" (51,400,000)"", "" (52,600,000)"", "" (52,425,000)"", ""-597,647,037.00 "", ""-52,500,000 "", ""-53,000,000 "", ""-53,100,000 "", null, null, null, null, null, null, null, null, null, ""-158,600,000 "", null]"
wr_masterfile_coa_pl_485,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,485,"[null, ""JUMLAH BIAYA OPERASIONAL"", null, ""-35,240,243,920 "", ""-41,674,759,339.47 "", ""-81,883,160,372.10 "", ""-2,667,608,673 "", ""-3,038,171,144 "", ""-3,341,856,365 "", ""-2,568,402,532 "", ""-3,490,918,525 "", ""-3,500,104,895 "", ""-4,450,841,723 "", ""-10,965,953,255 "", ""-9,206,553,430 "", "" (9,711,794,363)"", "" (19,101,994,034)"", "" (7,324,730,193)"", ""-79,368,929,132.94 "", ""-3,832,565,306 "", ""-4,124,050,770 "", ""-6,620,141,276 "", null, null, null, null, null, null, null, null, null, ""-14,576,757,352 "", null]"
wr_masterfile_coa_pl_486,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,486,"[null, ""TOTAL BIAYA ADMINISTRASI DAN UMUM"", null, ""-168,292,876,795 "", ""-173,296,276,067.70 "", ""-195,368,454,588.06 "", ""-9,733,085,303 "", ""-11,614,546,149 "", ""-12,462,093,522 "", ""-11,246,022,860 "", ""-14,164,210,552 "", ""-14,583,233,436 "", ""-18,730,213,413 "", ""-21,782,067,171 "", ""-19,133,570,333 "", "" (20,855,318,670)"", "" (30,308,827,135)"", "" (19,693,367,586)"", ""-204,306,556,129.71 "", ""-13,831,265,470 "", ""-15,088,734,574 "", ""-19,167,403,090 "", null, null, null, null, null, null, null, null, null, ""-48,087,403,134 "", null]"
wr_masterfile_coa_pl_487,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,487,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", ""-208,928,799,898 "", ""-14,061,832,149 "", ""-15,311,547,979 "", "" -   "", null, null, null, null, null, null, null, null, null, ""-29,373,380,128 "", null]"
wr_masterfile_coa_pl_488,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,488,"[null, ""TOTAL LABA OPERASIONAL"", null, "" 168,441,180,981 "", "" 208,063,675,912.35 "", "" 235,463,841,801.84 "", "" 18,056,465,833 "", "" 17,084,529,635 "", "" 17,815,578,360 "", "" 10,943,471,519 "", "" 15,048,787,755 "", "" 14,709,501,874 "", "" 15,263,900,656 "", "" 17,661,680,529 "", "" 19,042,322,295 "", "" 19,619,135,964 "", "" 21,247,171,126 "", "" 30,050,359,658 "", "" 216,542,905,203.97 "", "" 9,543,616,417 "", "" 17,749,464,774 "", "" 19,824,130,279 "", null, null, null, null, null, null, null, null, null, "" 47,117,211,469 "", null]"
wr_masterfile_coa_pl_489,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,489,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_490,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,490,"[""Cek Sumber COA"", ""PENDAPATAN BUNGA JASA GIRO"", ""Pendapatan Jasa Giro"", "" 9,810,381,972 "", "" 5,241,192,267.50 "", "" 3,760,309,350.21 "", "" 195,973,572 "", "" 228,945,049 "", "" 579,692,325 "", "" 118,048,529 "", "" 59,306,663 "", "" 684,888,949 "", "" 149,713,218 "", "" 429,099,329 "", "" 77,480,142 "", "" 285,243,499 "", "" 82,783,933 "", "" 196,698,766 "", "" 3,087,873,974.22 "", "" 136,251,319 "", "" 48,330,491 "", "" 72,795,977 "", null, null, null, null, null, null, null, null, null, "" 257,377,787 "", null]"
wr_masterfile_coa_pl_491,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,491,"[""811100"", ""PENDAPATAN BUNGA DEPOSITO"", ""Pendapatan Bunga Deposito"", "" 3,897,301,011 "", "" 10,785,714,905.29 "", "" 13,442,903,388.95 "", "" 1,590,734,934 "", "" 1,270,610,370 "", "" 1,150,879,535 "", "" 1,134,773,510 "", "" 881,433,758 "", "" 901,589,550 "", "" 1,009,826,959 "", "" 1,111,350,647 "", "" 1,110,160,379 "", "" 1,042,724,545 "", "" 565,904,956 "", "" 600,162,922 "", "" 12,370,152,065.76 "", "" 593,499,768 "", "" 628,374,305 "", "" 542,109,913 "", null, null, null, null, null, null, null, null, null, "" 1,763,983,986 "", null]"
wr_masterfile_coa_pl_492,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,492,"[""999999"", ""Temporary Account"", ""Temporary Account"", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_493,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,493,"[null, ""TOTAL PENDAPATAN NON OPERASIONAL"", null, "" 13,707,682,983 "", "" 16,026,907,172.79 "", "" 17,203,212,739.16 "", "" 1,786,708,506 "", "" 1,499,555,419 "", "" 1,730,571,860 "", "" 1,252,822,038 "", "" 940,740,422 "", "" 1,586,478,499 "", "" 1,159,540,177 "", "" 1,540,449,976 "", "" 1,187,640,521 "", "" 1,327,968,044 "", "" 648,688,889 "", "" 796,861,687 "", "" 15,458,026,039.98 "", "" 729,751,088 "", "" 676,704,796 "", "" 614,905,890 "", null, null, null, null, null, null, null, null, null, "" 2,021,361,775 "", null]"
wr_masterfile_coa_pl_494,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,494,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_495,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,495,"[""851020"", ""BEBAN BUNGA PINJAMAN"", ""Beban Bunga Pinjaman"", ""-844,983,113 "", ""-455,409,831.32 "", ""-260,767,915.88 "", ""-18,076,940 "", "" 299,086 "", ""-12,847,605 "", ""-11,183,638 "", ""-170,498,427 "", ""-356,964,025 "", ""-389,025,903 "", ""-116,924,588 "", ""-96,653,385 "", "" (739)"", "" (156,601,911)"", "" (32,245,830)"", ""-1,360,723,905.90 "", ""-33,889,863 "", ""-53,794,459 "", ""-189,837,326 "", null, null, null, null, null, null, null, null, null, ""-277,521,648 "", null]"
wr_masterfile_coa_pl_496,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,496,"[""852000"", ""BIAYA ADM BANK"", ""Biaya Adm Bank"", ""-157,376,074 "", ""-177,560,398.30 "", ""-185,194,847.93 "", ""-11,358,490 "", ""-10,035,773 "", ""-14,277,227 "", ""-28,686,101 "", ""-10,315,933 "", ""-10,923,733 "", ""-10,968,143 "", ""-9,278,108 "", ""-9,923,629 "", "" (83,748,414)"", "" (13,575,179)"", "" (13,210,795)"", ""-226,301,524.82 "", ""-13,603,636 "", ""-11,707,595 "", ""-15,658,272 "", null, null, null, null, null, null, null, null, null, ""-40,969,503 "", null]"
wr_masterfile_coa_pl_497,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,497,"[""812000"", ""PAJAK ATAS JASA GIRO"", ""Pajak Atas Jasa Giro"", ""-406,108,625 "", ""-376,824,836.47 "", ""-181,334,770.06 "", ""-12,947,893 "", ""-12,938,327 "", ""-26,099,228 "", ""-11,416,230 "", ""-10,662,476 "", ""-13,012,072 "", ""-10,097,921 "", ""-13,744,906 "", ""-8,372,288 "", "" (24,901,013)"", "" (15,745,883)"", "" (16,170,109)"", ""-176,108,347.03 "", ""-23,521,382 "", ""-8,626,170 "", ""-10,779,652 "", null, null, null, null, null, null, null, null, null, ""-42,927,204 "", null]"
wr_masterfile_coa_pl_498,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,498,"[""812100"", ""PAJAK ATAS BUNGA DEPOSITO"", ""Pajak Atas Jasa Giro"", "" -   "", ""-70,718,873.78 "", "" -   "", "" -   "", ""-35,000 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" (662,500)"", ""-697,500.00 "", "" 35,000 "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" 35,000 "", null]"
wr_masterfile_coa_pl_499,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,499,"[null, ""PENDAPATAN/KERUGIAN PENGHAPUSAN ASET"", ""Pendapatan/Kerugian Penghapusan Aset"", ""-16,268,821 "", ""-161,896,001 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_500,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,500,"[null, ""TOTAL BIAYA NON OPERASIONAL"", null, ""-1,424,736,634 "", ""-1,242,409,940.62 "", ""-627,297,533.87 "", ""-42,383,323 "", ""-22,710,014 "", ""-53,224,060 "", ""-51,285,969 "", ""-191,476,837 "", ""-380,899,830 "", ""-410,091,967 "", ""-139,947,602 "", ""-114,949,302 "", "" (108,650,166)"", "" (185,922,973)"", "" (62,289,234)"", ""-1,763,831,277.75 "", ""-70,979,881 "", ""-74,128,224 "", ""-216,275,250 "", null, null, null, null, null, null, null, null, null, ""-361,383,355 "", null]"
wr_masterfile_coa_pl_501,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,501,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_502,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,502,"[null, ""LABA SEBELUM PAJAK"", null, "" 180,724,127,330 "", "" 222,848,173,144.52 "", "" 252,039,757,007.13 "", "" 19,800,791,016 "", "" 18,561,375,040 "", "" 19,492,926,159 "", "" 12,145,007,588 "", "" 15,798,051,340 "", "" 15,915,080,543 "", "" 16,013,348,866 "", "" 19,062,182,903 "", "" 20,115,013,513 "", "" 20,838,453,843 "", "" 21,709,937,043 "", "" 30,784,932,111 "", "" 230,237,099,966.20 "", "" 10,202,387,622 "", "" 18,352,041,346 "", "" 20,222,760,919 "", null, null, null, null, null, null, null, null, null, "" 48,777,189,887 "", null]"
wr_masterfile_coa_pl_503,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,503,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_504,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,504,"[null, ""PAJAK PENGHASILAN"", null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_505,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,505,"[""900001"", ""BEBAN PAJAK KINI"", null, ""-45,283,190,000 "", ""-55,618,315,500.00 "", ""-63,512,459,639.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_506,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,506,"[""900002"", ""BEBAN(PENDAPATAN) PAJAK TANGGUHAN"", null, "" -   "", "" 17,530,565,050.00 "", "" 19,421,929,524.00 "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_507,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,507,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_508,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,508,"[null, null, null, "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" -   "", "" - "", "" - "", "" - "", "" -   "", "" -   "", "" -   "", null, null, null, null, null, null, null, null, null, null, "" -   "", null]"
wr_masterfile_coa_pl_509,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,509,"[null, ""LABA SETELAH PAJAK"", null, "" 135,440,937,330.45 "", "" 184,760,422,694.52 "", "" 207,949,226,892.13 "", "" 19,800,791,016 "", "" 18,561,375,040 "", "" 19,492,926,159 "", "" 12,145,007,588 "", "" 15,798,051,340 "", "" 15,915,080,543 "", "" 16,013,348,866 "", "" 19,062,182,903 "", "" 20,115,013,513 "", "" 20,838,453,843 "", "" 21,709,937,043 "", "" 30,784,932,111 "", "" 230,237,099,966.20 "", "" 10,202,387,622 "", "" 18,352,041,346 "", "" 20,222,760,919 "", null, null, null, null, null, null, null, null, null, "" 48,777,189,887 "", null]"
wr_masterfile_coa_pl_512,snapshot_istantoro_2022_mar_2026,MASTERFILE COA PL,512,"[null, null, null, "" 263,943,863,206 "", "" 285,393,940,615 "", "" 349,901,600,002 "", null, null, null, null, null, null, null, null, null, null, null, null, "" 380,793,380,960 "", "" 22,262,095,703 "", "" 30,184,441,145 "", null, null, null, null, null, null, null, null, null, null, null, null]"
wr_rka_neraca_1,snapshot_istantoro_2022_mar_2026,RKA NERACA,1,"[""ISTANTORO HUMAN SOLUTIONS"", null, null, null, null, null]"
wr_rka_neraca_2,snapshot_istantoro_2022_mar_2026,RKA NERACA,2,"[""LAPORAN POSISI KEUANGAN"", null, null, null, null, null]"
wr_rka_neraca_3,snapshot_istantoro_2022_mar_2026,RKA NERACA,3,"[""28 FEBRUARI 2026"", null, null, null, null, null]"
wr_rka_neraca_4,snapshot_istantoro_2022_mar_2026,RKA NERACA,4,"[""KETERANGAN"", ""RKA 2022"", ""RKA 2023"", ""RKA 2024"", ""RKA 2025"", ""RKAP 2026""]"
wr_rka_neraca_5,snapshot_istantoro_2022_mar_2026,RKA NERACA,5,"[""TOTAL ASET"", null, null, null, null, null]"
wr_rka_neraca_6,snapshot_istantoro_2022_mar_2026,RKA NERACA,6,"[""ASET LANCAR"", null, null, null, null, null]"
wr_rka_neraca_7,snapshot_istantoro_2022_mar_2026,RKA NERACA,7,"[""KAS"", null, null, "" 555,000 "", "" 1,371,487 "", "" 1,371,487 ""]"
wr_rka_neraca_8,snapshot_istantoro_2022_mar_2026,RKA NERACA,8,"[""BANK"", null, null, "" 123,199,430 "", "" 84,444,586 "", "" 23,039,456 ""]"
wr_rka_neraca_9,snapshot_istantoro_2022_mar_2026,RKA NERACA,9,"[""DEPOSITO"", null, null, "" 142,500,000 "", "" 225,000,000 "", "" 54,500,000 ""]"
wr_rka_neraca_10,snapshot_istantoro_2022_mar_2026,RKA NERACA,10,"[""DEPOSITO YANG DI JAMINKAN"", null, null, "" 203,600,000 "", "" 203,600,000 "", "" 252,800,000 ""]"
wr_rka_neraca_11,snapshot_istantoro_2022_mar_2026,RKA NERACA,11,"[""PERSEDIAAN METERAI"", null, null, "" 75,000 "", "" 3,000 "", "" 3,000 ""]"
wr_rka_neraca_12,snapshot_istantoro_2022_mar_2026,RKA NERACA,12,"[""SURAT SURAT BERHARGA"", null, null, "" -   "", "" -   "", "" -   ""]"
wr_rka_neraca_13,snapshot_istantoro_2022_mar_2026,RKA NERACA,13,"[""PIUTANG CAPTIVE"", null, null, "" 149,251,163 "", "" 23,324,763 "", "" 14,486,739 ""]"
wr_rka_neraca_14,snapshot_istantoro_2022_mar_2026,RKA NERACA,14,"[""PIUTANG NON CAPTIVE"", null, null, "" 233,859,342 "", "" 375,833,273 "", "" 251,400,657 ""]"
wr_rka_neraca_15,snapshot_istantoro_2022_mar_2026,RKA NERACA,15,"[""PIUTANG JASA PENDIDIKAN"", null, null, "" 8,206,000 "", "" 3,068,068 "", "" 1,472,953 ""]"
wr_rka_neraca_16,snapshot_istantoro_2022_mar_2026,RKA NERACA,16,"[""JUMLAH PIUTANG"", null, null, "" 391,316,505 "", "" 402,226,104 "", "" 267,360,349 ""]"
wr_rka_neraca_17,snapshot_istantoro_2022_mar_2026,RKA NERACA,17,"[""PENYISIHAN PENGHAPUSAN PIUTANG"", null, null, "" (30,189,678)"", "" (15,335,468)"", "" (20,052,026)""]"
wr_rka_neraca_18,snapshot_istantoro_2022_mar_2026,RKA NERACA,18,"[""PIUTANG BERSIH"", null, null, "" 361,126,827 "", "" 386,890,636 "", "" 247,308,323 ""]"
wr_rka_neraca_19,snapshot_istantoro_2022_mar_2026,RKA NERACA,19,"[""PIUTANG LAINNYA"", null, null, "" 44,620,000 "", "" 28,520,620 "", "" 15,730,701 ""]"
wr_rka_neraca_20,snapshot_istantoro_2022_mar_2026,RKA NERACA,20,"[""PIUTANG INTER COMPANY"", null, null, "" -   "", "" -   "", "" -   ""]"
wr_rka_neraca_21,snapshot_istantoro_2022_mar_2026,RKA NERACA,21,"[""UANG MUKA"", null, null, "" 2,459,000 "", "" 2,663,497 "", "" 1,297,952 ""]"
wr_rka_neraca_22,snapshot_istantoro_2022_mar_2026,RKA NERACA,22,"[""PAJAK DIBAYAR DIMUKA"", null, null, "" 59,145,000 "", "" 75,850,031 "", "" 21,543,504 ""]"
wr_rka_neraca_23,snapshot_istantoro_2022_mar_2026,RKA NERACA,23,"[""BIAYA DIBAYAR DIMUKA"", null, null, "" 2,780,451 "", "" 5,184,506 "", "" 3,260,780 ""]"
wr_rka_neraca_24,snapshot_istantoro_2022_mar_2026,RKA NERACA,24,"[""TOTAL AKTIVA LANCAR"", null, null, "" 940,060,708 "", "" 1,013,528,363 "", "" 620,855,202 ""]"
wr_rka_neraca_25,snapshot_istantoro_2022_mar_2026,RKA NERACA,25,"[""AKTIVA TIDAK LANCAR"", null, null, null, null, null]"
