id,snapshot_id,period,period_type,year,month,account_code,account_name,account_group,actual,target
nr_2025_11_1101,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,1101,Kas dan Setara Kas,aset,360411661621.0,451569778515.0
nr_2025_11_1102,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,1102,Piutang Bersih,aset,352495791712.0,345772904508.0
nr_2025_11_1103,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,1103,Aset Lancar Lainnya,aset,52401994823.0,101784762045.0
nr_2025_11_1104,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,1104,Aset Tidak Lancar,aset,240504492147.0,286050847036.0
nr_2025_11_1105,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,1105,Jumlah Piutang,aset,388582076031.0,359581904059.0
nr_2025_11_1106,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,1106,Total Aset Lancar,aset,782808838627.0,895504715623.0
nr_2025_11_2101,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,2101,Kewajiban Lancar,kewajiban,198308803245.0,205101259767.0
nr_2025_11_2102,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,2102,Kewajiban Jangka Panjang,kewajiban,122427353638.0,183883824545.0
nr_2025_11_3101,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,3101,Ekuitas,ekuitas,714544827434.0,801608903860.0
nr_2025_12_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR005_TOTAL_ASET,TOTAL ASET,aset,921358038046.0,1171935184961.0
nr_2025_12_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR006_ASET_LANCAR,ASET LANCAR,aset,687337871926.0,918658423042.0
nr_2025_12_nr007_kas,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR007_KAS,KAS,aset,251642190.0,1207142700.0
nr_2025_12_nr008_bank,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR008_BANK,BANK,aset,90227765757.0,74006434957.0
nr_2025_12_nr009_deposito,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR009_DEPOSITO,DEPOSITO,aset,34390519335.0,201510065206.0
nr_2025_12_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,228147249853.0,179724830474.0
nr_2025_12_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,6034263.0,2702743.0
nr_2025_12_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2025_12_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,16929162818.0,20374325806.0
nr_2025_12_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,276963217748.0,339118511746.0
nr_2025_12_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,2162542592.0,2707189649.0
nr_2025_12_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,310567179424.0,348807674276.0
nr_2025_12_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-31007635220.0,-13403028044.0
nr_2025_12_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,270833195334.0,354878967744.0
nr_2025_12_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,180107566.0,26059430326.0
nr_2025_12_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,83494862.0,0.0
nr_2025_12_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR021_UANG_MUKA,UANG MUKA,aset,2089772548.0,2343107046.0
nr_2025_12_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,54628558757.0,68942510437.0
nr_2025_12_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,1988134656.0,4665141788.0
nr_2025_12_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,661184901103.0,931695402612.0
nr_2025_12_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,232443351845.0,279349175954.0
nr_2025_12_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,26710970545.0,25304539323.0
nr_2025_12_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,22828091137.0,28346112049.0
nr_2025_12_nr028_kendaraan_disewakan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR028_KENDARAAN_DISEWAKAN,KENDARAAN UNTUK DISEWAKAN,aset,0.0,1236353735.0
nr_2025_12_nr029_akumulasi_penyusutan_kendaraan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR029_AKUMULASI_PENYUSUTAN_KENDARAAN,AKUMULASI PENYUSUTAN,aset,-5883848876.0,-6569573556.0
nr_2025_12_nr030_nilai_buku_kendaraan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR030_NILAI_BUKU_KENDARAAN,NILAI BUKU,aset,0.0,1247008209.0
nr_2025_12_nr031_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR031_ASET_TETAP,ASET TETAP,aset,177474935350.0,215821614314.0
nr_2025_12_nr032_harga_perolehan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR032_HARGA_PEROLEHAN_ASET_TETAP,HARGA PEROLEHAN AKTIVA TETAP,aset,244195073227.0,283130548940.0
nr_2025_12_nr033_akumulasi_penyusutan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR033_AKUMULASI_PENYUSUTAN_ASET_TETAP,AKUMULASI PENYUSUTAN,aset,-68502277286.0,-71996478674.0
nr_2025_12_nr034_nilai_buku_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR034_NILAI_BUKU_ASET_TETAP,NILAI BUKU,aset,189454093830.0,220503800766.0
nr_2025_12_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,5861077956.0,7438827585.0
nr_2025_12_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,0.0
nr_2025_12_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,5874147035.0,7566477360.0
nr_2025_12_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2025_12_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,110869889.0,104204515.0
nr_2025_12_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,20937860.0,20844632.0
nr_2025_12_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,903461902410.0,1217581387261.0
nr_2025_12_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,927609046560.0,1174819020137.0
nr_2025_12_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,103481436127.0,196467950368.0
nr_2025_12_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,4280017923.0,45808024879.0
nr_2025_12_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,1567925875.0,16313203998.0
nr_2025_12_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2025_12_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,54739084230.0,68137522520.0
nr_2025_12_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,0.0,0.0
nr_2025_12_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2025_12_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,40731653727.0,69721778004.0
nr_2025_12_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,103476461621.0,202963307271.0
nr_2025_12_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,95965586970.0,178616295754.0
nr_2025_12_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2025_12_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,99223590562.0,184415320534.0
nr_2025_12_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,101958102037.0,180842001450.0
nr_2025_12_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR057_EKUITAS,EKUITAS,ekuitas,721942133590.0,801321491370.0
nr_2025_12_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,20128447909.0,30455734122.0
nr_2025_12_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,8978105216.0,9555767282.0
nr_2025_12_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,438143468240.0,442476208984.0
nr_2025_12_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2025_12_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,468839472627.0,489517071686.0
nr_2025_12_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2025_12_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,47460957138.0,45910172649.0
nr_2025_12_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,202253247019.0,266234093056.0
nr_2025_12_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,923440573995.0,1177829793502.0
nr_2025_12_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,6080414167.0,7430669905.0
nr_2025_12_1101,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,1101,Kas dan Setara Kas,aset,344498790037.0,465007588028.0
nr_2025_12_1102,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,1102,Piutang Bersih,aset,273676365791.0,344556498265.0
nr_2025_12_1103,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,1103,Aset Lancar Lainnya,aset,61315701907.0,98488948753.0
nr_2025_12_1104,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,1104,Aset Tidak Lancar,aset,245120656101.0,286821353610.0
nr_2025_12_1105,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,1105,Jumlah Piutang,aset,309024778346.0,366118008628.0
nr_2025_12_1106,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,1106,Total Aset Lancar,aset,697516148027.0,905354528383.0
nr_2025_12_2101,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,2101,Kewajiban Lancar,kewajiban,97213905569.0,197020751205.0
nr_2025_12_2102,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,2102,Kewajiban Jangka Panjang,kewajiban,102483064120.0,183607727395.0
nr_2025_12_3101,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,3101,Ekuitas,ekuitas,705801742685.0,795801237546.0
nr_2026_01_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR005_TOTAL_ASET,TOTAL ASET,aset,953913933135.0,935018028198.0
nr_2026_01_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR006_ASET_LANCAR,ASET LANCAR,aset,682704225904.0,562721304741.0
nr_2026_01_nr007_kas,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR007_KAS,KAS,aset,250920220.0,1192292686.0
nr_2026_01_nr008_bank,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR008_BANK,BANK,aset,37389160704.0,20096473782.0
nr_2026_01_nr009_deposito,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR009_DEPOSITO,DEPOSITO,aset,64762845729.0,47281154412.0
nr_2026_01_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,220923717928.0,221297042974.0
nr_2026_01_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,5396513.0,2612642.0
nr_2026_01_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2026_01_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,15686968614.0,13336417157.0
nr_2026_01_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,325200081798.0,221904262086.0
nr_2026_01_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,2350271741.0,1289108929.0
nr_2026_01_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,348731809021.0,235305725179.0
nr_2026_01_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-32958842123.0,-18395603842.0
nr_2026_01_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,298740301320.0,221361078588.0
nr_2026_01_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,211236500.0,13949180906.0
nr_2026_01_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,84011463.0,0.0
nr_2026_01_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR021_UANG_MUKA,UANG MUKA,aset,2640856788.0,1186365402.0
nr_2026_01_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,59250652089.0,19138544009.0
nr_2026_01_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,1926290297.0,2886278959.0
nr_2026_01_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,708591867007.0,545296276145.0
nr_2026_01_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,235915031435.0,392125704706.0
nr_2026_01_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,25976986337.0,24756674568.0
nr_2026_01_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,22983575428.0,24118615119.0
nr_2026_01_nr028_kendaraan_disewakan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR028_KENDARAAN_DISEWAKAN,KENDARAAN UNTUK DISEWAKAN,aset,0.0,0.0
nr_2026_01_nr029_akumulasi_penyusutan_kendaraan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR029_AKUMULASI_PENYUSUTAN_KENDARAAN,AKUMULASI PENYUSUTAN,aset,-6099520822.0,-6762916134.0
nr_2026_01_nr030_nilai_buku_kendaraan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR030_NILAI_BUKU_KENDARAAN,NILAI BUKU,aset,0.0,0.0
nr_2026_01_nr031_aset_tetap,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR031_ASET_TETAP,ASET TETAP,aset,176682188783.0,194415750855.0
nr_2026_01_nr032_harga_perolehan_aset_tetap,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR032_HARGA_PEROLEHAN_ASET_TETAP,HARGA PEROLEHAN AKTIVA TETAP,aset,261177264592.0,266548984770.0
nr_2026_01_nr033_akumulasi_penyusutan_aset_tetap,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR033_AKUMULASI_PENYUSUTAN_ASET_TETAP,AKUMULASI PENYUSUTAN,aset,-70384671317.0,-78673203117.0
nr_2026_01_nr034_nilai_buku_aset_tetap,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR034_NILAI_BUKU_ASET_TETAP,NILAI BUKU,aset,179767391929.0,192444239646.0
nr_2026_01_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,5899206163.0,156606837410.0
nr_2026_01_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,148692373650.0
nr_2026_01_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,5887263780.0,2708402808.0
nr_2026_01_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2026_01_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,110599943.0,105703545.0
nr_2026_01_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,20887754.0,20621016.0
nr_2026_01_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,952051069590.0,924901452862.0
nr_2026_01_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,903297015183.0,938974423063.0
nr_2026_01_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,113233723902.0,156026893064.0
nr_2026_01_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,7841483199.0,8485710949.0
nr_2026_01_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,14272691374.0,15927621482.0
nr_2026_01_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2026_01_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,46520791299.0,66416439345.0
nr_2026_01_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,0.0,0.0
nr_2026_01_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2026_01_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,44317344646.0,66789008526.0
nr_2026_01_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,111033391550.0,158146846837.0
nr_2026_01_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,83219796195.0,115077711149.0
nr_2026_01_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2026_01_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,85704562317.0,115466154544.0
