id,snapshot_id,period,period_type,year,month,segment,component_name,category,actual,target
cm_2025_09_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,1420995328.0,1308416368.0
cm_2025_10_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,1333012722.0,1350551298.0
cm_2025_11_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,1463103131.0,1336387495.0
cm_2025_12_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,1655138568.0,1363021932.0
cm_2026_01_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,1251705901.0,1318175659.0
cm_2026_02_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,438656164.0,1313678726.0
cm_2026_03_biaya_operasional_kantor_biaya_os_kantor_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Operasional Kantor,Biaya OS Kantor,beban,3705356196.0,1333126314.0
cm_2022_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,46144723.0,824324301545.0
cm_2023_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,59332631.0,59865396.0
cm_2024_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,168856350.0,58831411.0
cm_2025_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,84277173.0,38180527.0
cm_2025_01_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,136698.0,3099124.0
cm_2025_02_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,1490902.0,3270828.0
cm_2025_03_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,770174.0,3210151.0
cm_2025_04_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,47942.0,3137492.0
cm_2025_05_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,2009193.0,3194781.0
cm_2025_06_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,641443.0,3103943.0
cm_2025_07_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,1169236.0,3267254.0
cm_2025_08_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,6747072.0,3116397.0
cm_2025_09_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,512378.0,3206647.0
cm_2025_10_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,1082072.0,3129874.0
cm_2025_11_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,1283718.0,3219907.0
cm_2025_12_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,63819248.0,3231208.0
cm_2026_01_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,373448.0,1836917.0
cm_2026_02_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,744295.0,1830490.0
cm_2026_03_biaya_operasional_kantor_biaya_operasional_lainnya_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Operasional Kantor,Biaya Operasional Lainnya,beban,44988.0,1860811.0
cm_2022_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,18124836.0,0.0
cm_2023_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,102092900.0,52634751.0
cm_2024_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,53452164.0
cm_2025_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_01_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_02_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_03_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_04_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_05_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_06_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_07_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_08_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_09_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_10_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_11_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2025_12_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2026_01_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2026_02_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2026_03_biaya_operasional_kantor_biaya_kerugian_fraud_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Operasional Kantor,Biaya Kerugian Fraud,beban,0.0,0.0
cm_2022_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Operasional Kantor,Biaya Pulsa,beban,0.0,0.0
cm_2023_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Biaya Operasional Kantor,Biaya Pulsa,beban,594930645.0,492448624.0
cm_2024_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Biaya Operasional Kantor,Biaya Pulsa,beban,564786188.0,771960628.0
cm_2025_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Biaya Operasional Kantor,Biaya Pulsa,beban,621610346.0,819524794.0
cm_2025_01_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Biaya Operasional Kantor,Biaya Pulsa,beban,51011641.0,69709527.0
cm_2025_02_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Biaya Operasional Kantor,Biaya Pulsa,beban,49248554.0,69511991.0
cm_2025_03_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Biaya Operasional Kantor,Biaya Pulsa,beban,51000630.0,67562335.0
cm_2025_04_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Biaya Operasional Kantor,Biaya Pulsa,beban,47762636.0,67673365.0
cm_2025_05_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Biaya Operasional Kantor,Biaya Pulsa,beban,49166045.0,67847799.0
cm_2025_06_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Biaya Operasional Kantor,Biaya Pulsa,beban,46257682.0,68383400.0
cm_2025_07_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Biaya Operasional Kantor,Biaya Pulsa,beban,46487761.0,67654091.0
cm_2025_08_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Biaya Operasional Kantor,Biaya Pulsa,beban,52882922.0,66768562.0
cm_2025_09_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Biaya Operasional Kantor,Biaya Pulsa,beban,49791974.0,70314996.0
cm_2025_10_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Biaya Operasional Kantor,Biaya Pulsa,beban,52675665.0,70670641.0
cm_2025_11_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Biaya Operasional Kantor,Biaya Pulsa,beban,54213058.0,68096478.0
cm_2025_12_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Biaya Operasional Kantor,Biaya Pulsa,beban,54301937.0,68083841.0
cm_2026_01_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Biaya Operasional Kantor,Biaya Pulsa,beban,55112549.0,49835393.0
cm_2026_02_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Biaya Operasional Kantor,Biaya Pulsa,beban,51629931.0,51909564.0
cm_2026_03_biaya_operasional_kantor_biaya_pulsa_beban,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Biaya Operasional Kantor,Biaya Pulsa,beban,50659263.0,52356928.0
cm_2022_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,9723257459.0,4987692773.0
cm_2022_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2022_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,3753132313.0,1983011449.0
cm_2023_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,4990886494.0,3440177663.0
cm_2023_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2023_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2023,annual,2023,,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,10635175260.0,7006894751.0
cm_2024_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,3867003710.0,2198344904.0
cm_2024_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2024_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2024,annual,2024,,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,13531869453.0,8139013332.0
cm_2025_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,3030062177.0,3684554415.0
cm_2025_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025,annual,2025,,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,12561075474.0,14814060314.0
cm_2025_01_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,190721837.0,173309442.0
cm_2025_01_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_01_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-01,monthly,2025,1.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1513485894.0,1410190636.0
cm_2025_02_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,234997289.0,235977495.0
cm_2025_02_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_02_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-02,monthly,2025,2.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1286333295.0,1352864164.0
cm_2025_03_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,594897807.0,517928491.0
cm_2025_03_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_03_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1097816855.0,1050927160.0
cm_2025_04_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,122028177.0,146371657.0
cm_2025_04_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_04_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1148337026.0,1441992759.0
cm_2025_05_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,59682640.0,100423930.0
cm_2025_05_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_05_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,892417662.0,1420822182.0
cm_2025_06_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,709848579.0,688842120.0
cm_2025_06_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_06_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-06,monthly,2025,6.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,909427655.0,900910599.0
cm_2025_07_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,150925152.0,204270553.0
cm_2025_07_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_07_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-07,monthly,2025,7.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1059377063.0,1329850887.0
cm_2025_08_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,440115603.0,441057435.0
cm_2025_08_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_08_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1104937465.0,1145351409.0
cm_2025_09_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,79087057.0,100157210.0
cm_2025_09_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_09_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1097863185.0,1492913408.0
cm_2025_10_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,277509848.0,324970055.0
cm_2025_10_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_10_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,1052823528.0,1195276460.0
cm_2025_11_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,86328593.0,198881272.0
cm_2025_11_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_11_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-11,monthly,2025,11.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,590190174.0,1362647909.0
cm_2025_12_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,193589062.0,387160199.0
cm_2025_12_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2025_12_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2025-12,monthly,2025,12.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,601824020.0,1137155035.0
cm_2026_01_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,132322320.0,135207396.0
cm_2026_01_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2026_01_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,622915464.0,557461362.0
cm_2026_02_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,50655757.0,49251677.0
cm_2026_02_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2026_02_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,637769062.0,635284562.0
cm_2026_03_pendapatan_non_ops_pendapatan_jasa_giro_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Pendapatan Non Ops,Pendapatan Jasa Giro,pendapatan,75011989.0,83760354.0
cm_2026_03_pendapatan_non_ops_pendapatan_lain_lain_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Pendapatan Non Ops,Pendapatan Lain-Lain,pendapatan,0.0,0.0
cm_2026_03_pendapatan_non_ops_pendapatan_bunga_deposito_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,Pendapatan Non Ops,Pendapatan Bunga Deposito,pendapatan,553770706.0,637382387.0
cm_2022_biaya_non_ops_beban_bunga_pinjaman_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Non Ops,Beban Bunga Pinjaman,beban,852854825.0,1881422778.0
cm_2022_biaya_non_ops_biaya_adm_bank_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Non Ops,Biaya Adm Bank,beban,150346840.0,353672765.0
cm_2022_biaya_non_ops_pajak_atas_jasa_giro_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Non Ops,Pajak Atas Jasa Giro,beban,404271566.0,869172824.0
cm_2022_biaya_non_ops_pajak_atas_bunga_deposito_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Non Ops,Pajak Atas Bunga Deposito,beban,0.0,0.0
cm_2022_biaya_non_ops_pendapatan_kerugian_penghapusan_aset_beban,snapshot_istantoro_2022_mar_2026,2022,annual,2022,,Biaya Non Ops,Pendapatan/Kerugian Penghapusan Aset,beban,16553179.0,35957135.0
