id,snapshot_id,period,period_type,year,month,segment,category,actual,target
fm_2026_01_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - TAD,laba_usaha,18251684986.0,16605722079.0
fm_2026_01_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - TAD,laba_sebelum_pajak,19351162788.0,16436896604.0
fm_2026_01_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - RAB,pendapatan,1972034520.0,3747842775.0
fm_2026_01_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - RAB,beban_operasional,2501979165.0,1361372861.0
fm_2026_01_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - RAB,pendapatan_non_operasional,4438622.0,7981455.0
fm_2026_01_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - RAB,beban_non_operasional,429242.0,893156.0
fm_2026_01_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - RAB,laba_usaha,-489884303.0,2371276858.0
fm_2026_01_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,MPO - RAB,laba_sebelum_pajak,-494097346.0,2393951720.0
fm_2026_01_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,BPO,pendapatan,14940361957.0,24162639458.0
fm_2026_01_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,BPO,beban_operasional,13589916224.0,21059660059.0
fm_2026_01_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,BPO,pendapatan_non_operasional,31300812.0,51272894.0
fm_2026_01_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,BPO,beban_non_operasional,3010784.0,5795619.0
fm_2026_01_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,BPO,laba_usaha,1263617477.0,2574787380.0
fm_2026_01_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,BPO,laba_sebelum_pajak,1227380471.0,2599381939.0
fm_2026_01_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - DIKLAT,pendapatan,1489865626.0,1546855230.0
fm_2026_01_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - DIKLAT,beban_operasional,1024141109.0,1396801368.0
fm_2026_01_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - DIKLAT,pendapatan_non_operasional,2982198.0,3339232.0
fm_2026_01_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - DIKLAT,beban_non_operasional,285457.0,368978.0
fm_2026_01_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - DIKLAT,laba_usaha,437243190.0,141603264.0
fm_2026_01_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - DIKLAT,laba_sebelum_pajak,462442719.0,144310311.0
fm_2026_01_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - TRAINING,pendapatan,134036236.0,233557007.0
fm_2026_01_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - TRAINING,beban_operasional,138056377.0,202943681.0
fm_2026_01_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - TRAINING,pendapatan_non_operasional,281682.0,488173.0
fm_2026_01_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - TRAINING,beban_non_operasional,27165.0,55114.0
fm_2026_01_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - TRAINING,laba_usaha,-11778720.0,22699353.0
fm_2026_01_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-01,monthly,2026,1.0,KPO - TRAINING,laba_sebelum_pajak,-11276383.0,24161904.0
fm_2026_02_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - TAD,pendapatan,281532526305.0,243700182930.0
fm_2026_02_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - TAD,beban_operasional,251760095461.0,217954949749.0
fm_2026_02_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - TAD,pendapatan_non_operasional,546181297.0,516460654.0
fm_2026_02_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - TAD,beban_non_operasional,59447985.0,58880198.0
fm_2026_02_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - TAD,laba_usaha,23423919512.0,16554252248.0
fm_2026_02_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - TAD,laba_sebelum_pajak,23821755950.0,16553017722.0
fm_2026_02_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - RAB,pendapatan,1993340957.0,3713808490.0
fm_2026_02_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - RAB,beban_operasional,481346571.0,1342072353.0
fm_2026_02_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - RAB,pendapatan_non_operasional,3980623.0,8226602.0
fm_2026_02_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - RAB,beban_non_operasional,401253.0,872105.0
fm_2026_02_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - RAB,laba_usaha,1566029277.0,2380886272.0
fm_2026_02_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,MPO - RAB,laba_sebelum_pajak,1536286322.0,2347270054.0
fm_2026_02_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,BPO,pendapatan,13613984580.0,23933587071.0
fm_2026_02_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,BPO,beban_operasional,12515423456.0,21180195943.0
fm_2026_02_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,BPO,pendapatan_non_operasional,25281372.0,50683488.0
fm_2026_02_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,BPO,beban_non_operasional,2670379.0,5603262.0
fm_2026_02_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,BPO,laba_usaha,893866227.0,2571916670.0
fm_2026_02_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,BPO,laba_sebelum_pajak,902399096.0,2611513052.0
fm_2026_02_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - DIKLAT,pendapatan,841310998.0,1586643602.0
fm_2026_02_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - DIKLAT,beban_operasional,629471552.0,1402139895.0
fm_2026_02_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - DIKLAT,pendapatan_non_operasional,1707467.0,3290863.0
fm_2026_02_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - DIKLAT,beban_non_operasional,190429.0,385525.0
fm_2026_02_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - DIKLAT,laba_usaha,286605431.0,148956475.0
fm_2026_02_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - DIKLAT,laba_sebelum_pajak,276041013.0,152423290.0
fm_2026_02_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - TRAINING,pendapatan,656435530.0,233654837.0
fm_2026_02_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - TRAINING,beban_operasional,406058728.0,199838851.0
fm_2026_02_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - TRAINING,pendapatan_non_operasional,1244223.0,488525.0
fm_2026_02_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - TRAINING,beban_non_operasional,128364.0,55372.0
fm_2026_02_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - TRAINING,laba_usaha,249234348.0,23361242.0
fm_2026_02_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-02,monthly,2026,2.0,KPO - TRAINING,laba_sebelum_pajak,242215325.0,23038175.0
fm_2026_03_mpo_tad_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - TAD,pendapatan,382839600846.0,244124075633.0
fm_2026_03_mpo_tad_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - TAD,beban_operasional,339435902608.0,219765371897.0
fm_2026_03_mpo_tad_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - TAD,pendapatan_non_operasional,464561115.0,510426551.0
fm_2026_03_mpo_tad_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - TAD,beban_non_operasional,170837158.0,57698351.0
fm_2026_03_mpo_tad_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - TAD,laba_usaha,30700326535.0,16213914497.0
fm_2026_03_mpo_tad_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - TAD,laba_sebelum_pajak,30216716423.0,16665153356.0
fm_2026_03_mpo_rab_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - RAB,pendapatan,1559042227.0,3598294854.0
fm_2026_03_mpo_rab_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - RAB,beban_operasional,290174465.0,1400445182.0
fm_2026_03_mpo_rab_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - RAB,pendapatan_non_operasional,2118913.0,7878717.0
fm_2026_03_mpo_rab_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - RAB,beban_non_operasional,764009.0,866672.0
fm_2026_03_mpo_rab_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - RAB,laba_usaha,1339126945.0,2373374083.0
fm_2026_03_mpo_rab_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,MPO - RAB,laba_sebelum_pajak,1384918043.0,2389983103.0
fm_2026_03_bpo_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,BPO,pendapatan,17387231099.0,24296549898.0
fm_2026_03_bpo_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,BPO,beban_operasional,16931636592.0,21557120944.0
fm_2026_03_bpo_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,BPO,pendapatan_non_operasional,23404407.0,51995823.0
fm_2026_03_bpo_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,BPO,beban_non_operasional,7856452.0,5731601.0
fm_2026_03_bpo_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,BPO,laba_usaha,451220622.0,2550964314.0
fm_2026_03_bpo_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,BPO,laba_sebelum_pajak,460224774.0,2646967784.0
fm_2026_03_kpo_diklat_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - DIKLAT,pendapatan,438387239.0,1548546747.0
fm_2026_03_kpo_diklat_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - DIKLAT,beban_operasional,383105855.0,1394468099.0
fm_2026_03_kpo_diklat_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - DIKLAT,pendapatan_non_operasional,568786.0,3425864.0
fm_2026_03_kpo_diklat_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - DIKLAT,beban_non_operasional,190425.0,374878.0
fm_2026_03_kpo_diklat_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - DIKLAT,laba_usaha,47149895.0,141943566.0
fm_2026_03_kpo_diklat_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - DIKLAT,laba_sebelum_pajak,46897622.0,146114213.0
fm_2026_03_kpo_training_pendapatan,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - TRAINING,pendapatan,507422888.0,229411735.0
fm_2026_03_kpo_training_beban_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - TRAINING,beban_operasional,369560415.0,198643230.0
fm_2026_03_kpo_training_pendapatan_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - TRAINING,pendapatan_non_operasional,664448.0,501944.0
fm_2026_03_kpo_training_beban_non_operasional,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - TRAINING,beban_non_operasional,234769.0,54511.0
fm_2026_03_kpo_training_laba_usaha,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - TRAINING,laba_usaha,154868384.0,23062784.0
fm_2026_03_kpo_training_laba_sebelum_pajak,snapshot_istantoro_2022_mar_2026,2026-03,monthly,2026,3.0,KPO - TRAINING,laba_sebelum_pajak,147022465.0,23657180.0
